CUSTOMER_ID,CUSTOMER_NAME,CITY,REGION,SEGMENT,Total_expenditure,total_orders,Repeating_customers,Total_Profit,Profits,Avg_Spending_on_each_Order,Prefered_category,prefered_sub_category,buying_only_discounted,SHIP_MODE,ShipMode_Count,Most_brought_products,quantity_of_products
JW-15955,Joni Wasserman,Oakland,West,Consumer,24881.72,14,Repeated,,-591.518,1777.2657142857145,Furniture,Chairs,not always,Standard Class,100,"Global Value Mid-Back Manager's Chair, Gray",40
JW-16075,Julia West,Philadelphia,East,Consumer,28574.620000000028,8,Repeated,,3081.274000000002,3571.8275000000035,Office Supplies,Appliances,not always,Standard Class,140,Xerox 1883,20
KA-16525,Kelly Andreada,Ontario,West,Consumer,29300.919999999944,13,Repeated,,4208.248000000002,2253.916923076919,Office Supplies,Art,not always,Standard Class,160,Xerox 214,20
KB-16240,Karen Bern,Los Angeles,West,Corporate,63033.60999999998,13,Repeated,,15291.234999999982,4848.739230769229,Technology,Accessories,not always,Standard Class,170,Xerox 1959,20
KB-16315,Karl Braun,Minneapolis,Central,Consumer,28070.159999999985,16,Repeated,,1286.7300000000002,1754.384999999999,Office Supplies,Binders,not always,Standard Class,310,Xerox 1999,20
KB-16405,Katrina Bavinger,Apple Valley,West,Home Office,18176.419999999973,6,Repeated,,5485.940000000006,3029.4033333333286,Furniture,Chairs,not always,Second Class,80,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,20
KB-16585,Ken Black,Fremont,Central,Corporate,40931.86,21,Repeated,,9832.391999999994,1949.1361904761904,Technology,Accessories,not always,Standard Class,290,Xerox 1917,20
KB-16600,Ken Brennan,Houston,Central,Corporate,19580.040000000008,13,Repeated,,5842.512000000002,1506.1569230769237,Office Supplies,Binders,not always,First Class,100,Xerox 1915,20
KC-16255,Karen Carlisle,San Francisco,West,Corporate,41250.579999999994,11,Repeated,,16491.88299999999,3750.0527272727268,Office Supplies,Binders,not always,Second Class,100,Tuf-Vin Binders,20
KC-16540,Kelly Collister,San Diego,West,Consumer,78165.23999999998,8,Repeated,,14188.437999999993,9770.654999999997,Technology,Accessories,not always,Standard Class,80,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",20
KC-16675,Kimberly Carter,Seattle,West,Corporate,22797.099999999988,7,Repeated,,3077.3610000000017,3256.7285714285695,Furniture,Chairs,not always,Standard Class,80,Xerox 191,20
KD-16270,Karen Daniels,Springfield,South,Consumer,149252.20000000016,9,Repeated,,35558.94500000004,16583.577777777795,Office Supplies,Paper,not always,Standard Class,190,Telescoping Adjustable Floor Lamp,20
KD-16345,Katherine Ducich,San Francisco,West,Consumer,36149.98000000003,10,Repeated,,5924.862000000001,3614.9980000000032,Technology,Phones,not always,Standard Class,100,Trimflex Flexible Post Binders,20
KD-16495,Keith Dawkins,New York City,East,Corporate,162555.67999999964,23,Repeated,,60422.26799999989,7067.638260869549,Office Supplies,Binders,not always,Standard Class,400,Zebra ZM400 Thermal Label Printer,20
KD-16615,Ken Dana,Scottsdale,West,Corporate,44870.19999999993,10,Repeated,10794.438000000013,10794.438000000013,4487.019999999993,Office Supplies,Binders,not always,Standard Class,140,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",20
KE-16420,Katrina Edelman,Bristol,South,Corporate,27596.92400000001,13,Repeated,,6341.275999999988,2122.8403076923087,Office Supplies,Paper,not always,Standard Class,160,Xerox 1928,20
KF-16285,Karen Ferguson,Manteca,West,Home Office,206035.39999999985,13,Repeated,32377.51999999995,32377.51999999995,15848.876923076912,Office Supplies,Paper,not always,Standard Class,220,Xerox 226,20
KH-16330,Katharine Harms,Bowling Green,South,Corporate,55997.20000000005,13,Repeated,,6487.070000000004,4307.476923076927,Furniture,Chairs,not always,Standard Class,170,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",20
KH-16360,Katherine Hughes,Philadelphia,East,Consumer,59943.36000000002,10,Repeated,,10888.210000000005,5994.336000000002,Furniture,Chairs,not always,Second Class,140,Tennsco 16-Compartment Lockers with Coat Rack,20
KH-16510,Keith Herrera,San Francisco,West,Consumer,117437.27999999996,11,Repeated,,13149.673999999994,10676.11636363636,Office Supplies,Paper,not always,Standard Class,350,Xerox 21,20
KH-16630,Ken Heidel,San Antonio,Central,Corporate,67934.91999999988,17,Repeated,13267.913000000002,13267.913000000002,3996.1717647058754,Technology,Phones,not always,Standard Class,220,Xerox 192,20
KH-16690,Kristen Hastings,San Francisco,West,Corporate,82120.37999999996,13,Repeated,,14164.43099999999,6316.952307692305,Office Supplies,Storage,not always,Standard Class,190,Xerox 218,20
KL-16555,Kelly Lampkin,Colorado Springs,West,Corporate,82712.73999999983,14,Repeated,,-2963.140000000003,5908.052857142845,Office Supplies,Binders,not always,First Class,170,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",20
KL-16645,Ken Lonsdale,Chicago,Central,Consumer,196558.27999999988,22,Repeated,,12181.106000000009,8934.467272727268,Technology,Phones,not always,Standard Class,290,Staple-based wall hangings,30
KM-16225,Kalyca Meade,New York City,East,Corporate,45219.15999999999,12,Repeated,12702.113999999994,12702.113999999994,3768.2633333333324,Office Supplies,Art,not always,Standard Class,280,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",20
KM-16375,Katherine Murray,Salem,South,Home Office,70531.76000000008,14,Repeated,,9917.077999999998,5037.982857142863,Office Supplies,Storage,not always,Standard Class,300,Toshiba IPT2010-SD IP Telephone,20
KM-16660,Khloe Miller,Roswell,South,Consumer,8953.159999999987,9,Repeated,1791.030000000001,1791.030000000001,994.7955555555541,Office Supplies,Paper,not always,Standard Class,150,Xerox 201,20
KM-16720,Kunst Miller,Los Angeles,West,Consumer,71342.16000000002,12,Repeated,,12778.404999999977,5945.180000000001,Office Supplies,Art,not always,Standard Class,310,Xerox 1943,20
KN-16390,Katherine Nockton,Los Angeles,West,Corporate,51147.43999999996,17,Repeated,,-3322.5360000000055,3008.672941176468,Furniture,Chairs,not always,Standard Class,230,Xerox 230,20
KN-16450,Kean Nguyen,Jacksonville,South,Corporate,25027.14,8,Repeated,,1086.3509999999992,3128.3925,Furniture,Furnishings,not always,Standard Class,90,Maxell 4.7GB DVD-R 5/Pack,20
KN-16705,Kristina Nunn,Fort Collins,West,Home Office,37639.099999999984,13,Repeated,,4735.235000000003,2895.315384615383,Office Supplies,Art,not always,Standard Class,210,Wausau Papers Astrobrights Colored Envelopes,20
KS-16300,Karen Seio,Lehi,West,Corporate,1769.4400000000016,6,Repeated,,2.2199999999999775,294.9066666666669,Office Supplies,Appliances,not always,Standard Class,60,"SmartStand Mobile Device Holder, Assorted Colors",20
KT-16465,Kean Takahito,Los Angeles,West,Consumer,47493.07999999998,11,Repeated,,4392.1539999999995,4317.552727272726,Furniture,Chairs,not always,Standard Class,170,Xerox 1915,20
KT-16480,Kean Thornton,Buffalo,East,Consumer,60645.747999999985,17,Repeated,,2847.0239999999985,3567.3969411764697,Furniture,Tables,not always,Second Class,120,Xerox 203,20
KW-16435,Katrina Willman,New York City,East,Consumer,88330.39999999994,10,Repeated,,35122.70000000001,8833.039999999994,Furniture,Furnishings,not always,Standard Class,160,Newell 333,20
KW-16570,Kelly Williams,Clarksville,South,Consumer,8289.759999999995,7,Repeated,2046.0640000000012,2046.0640000000012,1184.2514285714278,Furniture,Furnishings,not always,First Class,60,"Wilson Jones Hanging View Binder, White, 1""",20
LA-16780,Laura Armstrong,Taylor,Central,Corporate,153163.19999999998,20,Repeated,,36356.782999999996,7658.159999999999,Technology,Phones,not always,Second Class,240,netTALK DUO VoIP Telephone Service,20
LB-16735,Larry Blacks,Fort Worth,Central,Consumer,1003.7600000000011,6,Repeated,,373.01399999999984,167.29333333333352,Furniture,Furnishings,not always,Standard Class,20,Xerox 1968,20
LB-16795,Laurel Beltran,Highland Park,Central,Home Office,93787.83999999994,15,Repeated,,-828.4040000000011,6252.522666666662,Office Supplies,Binders,not always,First Class,180,Zebra GK420t Direct Thermal/Thermal Transfer Printer,20
LC-16870,Lena Cacioppo,Aurora,West,Consumer,51614.07999999996,16,Repeated,,-3765.021999999999,3225.8799999999974,Furniture,Furnishings,not always,Second Class,280,Memorex Micro Travel Drive 16 GB,40
LC-16885,Lena Creighton,Roseville,West,Consumer,138103.82000000033,22,Repeated,,23756.313999999988,6277.446363636379,Furniture,Furnishings,not always,Standard Class,330,Xerox 195,20
LC-16930,Linda Cazamias,Naperville,Central,Corporate,89032.61999999995,15,Repeated,,5471.915999999995,5935.507999999997,Furniture,Chairs,not always,Standard Class,100,Xerox 1976,20
LC-16960,Lindsay Castell,Arlington,South,Home Office,64932.51999999995,8,Repeated,,5989.604000000002,8116.564999999994,Office Supplies,Binders,not always,Standard Class,140,Standard Rollaway File with Lock,20
LC-17050,Liz Carlisle,Mission Viejo,West,Consumer,32900.24000000002,8,Repeated,,3016.4500000000016,4112.5300000000025,Furniture,Chairs,not always,Second Class,80,Novimex Fabric Task Chair,20
LC-17140,Logan Currie,Dallas,Central,Consumer,50339.19999999995,17,Repeated,,4882.571999999999,2961.129411764703,Furniture,Furnishings,not always,Second Class,180,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",40
LD-16855,Lela Donovan,Chicago,Central,Corporate,106.08000000000003,2,Repeated,9.282000000000002,9.282000000000002,53.04000000000001,Office Supplies,Art,always,Standard Class,20,Newell 311,20
LD-17005,Lisa DeCherney,San Francisco,West,Consumer,23145.479999999996,7,Repeated,6684.42,6684.42,3306.497142857142,Furniture,Furnishings,not always,Standard Class,60,GBC VeloBinder Manual Binding System,20
LE-16810,Laurel Elliston,Whittier,West,Consumer,27920.000000000004,10,Repeated,,3363.645999999997,2792.0000000000005,Furniture,Chairs,not always,Standard Class,120,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",20
LF-17185,Luke Foster,Miami,South,Consumer,51707.58000000006,11,Repeated,,-33658.73400000001,4700.689090909096,Office Supplies,Paper,not always,First Class,90,Xerox 1968,20
LH-16750,Larry Hughes,Charlotte,South,Consumer,5682.819999999999,5,Repeated,,302.9239999999999,1136.5639999999999,Office Supplies,Art,always,First Class,30,Nortel Networks T7316 E Nt8 B27,20
LH-16900,Lena Hernandez,Dover,East,Consumer,34454.540000000015,14,Repeated,,7700.561999999993,2461.0385714285726,Technology,Accessories,not always,Standard Class,160,Xerox 1884,20
LH-17020,Lisa Hazard,Columbus,East,Consumer,5852.939999999996,7,Repeated,,-4061.4459999999963,836.1342857142852,Office Supplies,Binders,not always,First Class,80,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",20
LH-17155,Logan Haushalter,San Francisco,West,Consumer,34486.57999999997,17,Repeated,,6234.649999999986,2028.6223529411748,Furniture,Furnishings,not always,Standard Class,160,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",20
LL-16840,Lauren Leatherbury,Rochester,East,Consumer,51782.98000000001,10,Repeated,10092.003999999997,10092.003999999997,5178.298000000001,Office Supplies,Binders,not always,First Class,100,Tenex Antistatic Computer Chair Mats,20
LM-17065,Liz MacKendrick,Springfield,East,Consumer,20774.08,9,Repeated,,-1658.6119999999994,2308.231111111111,Office Supplies,Storage,not always,Standard Class,110,GBC Instant Report Kit,20
LO-17170,Lori Olson,La Quinta,West,Corporate,12886.99999999998,10,Repeated,,3003.423999999999,1288.699999999998,Furniture,Furnishings,not always,Standard Class,80,Xerox 1920,20
LP-17080,Liz Pelletier,San Francisco,West,Consumer,15089.40000000001,7,Repeated,2206.013999999999,2206.013999999999,2155.6285714285727,Office Supplies,Binders,not always,Standard Class,70,Magnifier Swing Arm Lamp,20
LP-17095,Liz Preis,Murray,South,Consumer,73067.97999999995,14,Repeated,,6768.907999999993,5219.141428571425,Office Supplies,Art,not always,Standard Class,280,Xerox 220,20
LR-16915,Lena Radford,San Diego,West,Consumer,82359.68000000005,11,Repeated,,4663.6889999999985,7487.243636363641,Office Supplies,Storage,not always,Standard Class,180,Ultra Door Pull Handle,20
LR-17035,Lisa Ryan,Philadelphia,East,Corporate,36267.720000000016,9,Repeated,,-8141.3619999999855,4029.7466666666683,Office Supplies,Binders,not always,Standard Class,180,Samsung Galaxy Note 3,20
LS-16945,Linda Southworth,Philadelphia,East,Corporate,56905.40000000002,12,Repeated,,-6375.474000000001,4742.116666666669,Office Supplies,Binders,not always,Standard Class,240,Xerox 1975,20
LS-16975,Lindsay Shagiari,Los Angeles,West,Home Office,50331.659999999945,16,Repeated,,3871.1189999999942,3145.7287499999966,Office Supplies,Binders,not always,Standard Class,270,Surelock Post Binders,20
LS-17200,Luke Schmidt,Skokie,Central,Corporate,13480.600000000011,10,Repeated,,3206.6819999999952,1348.060000000001,Office Supplies,Binders,not always,Standard Class,90,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",20
LS-17230,Lycoris Saunders,Dover,East,Consumer,7183.200000000008,5,Repeated,,690.5920000000001,1436.6400000000017,Office Supplies,Paper,not always,Standard Class,100,Xerox 188,20
LS-17245,Lynn Smith,Gladstone,Central,Consumer,14073.199999999993,10,Repeated,4661.146000000001,4661.146000000001,1407.3199999999993,Office Supplies,Paper,not always,First Class,80,Xerox 19,20
LT-16765,Larry Tron,Escondido,West,Consumer,6058.119999999995,5,Repeated,1024.2940000000006,1024.2940000000006,1211.6239999999991,Office Supplies,Paper,not always,Second Class,30,VTech DS6151,20
LT-17110,Liz Thompson,Lancaster,West,Consumer,49683.73999999999,15,Repeated,,4035.4220000000005,3312.2493333333327,Office Supplies,Binders,not always,Standard Class,220,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",20
LW-16825,Laurel Workman,Deltona,South,Corporate,27580.039999999983,7,Repeated,,-3584.397,3940.0057142857117,Technology,Accessories,not always,Standard Class,120,Panasonic KX MC6040 Color Laser Multifunction Printer,20
LW-16990,Lindsay Williams,San Francisco,West,Corporate,64606.16000000004,12,Repeated,13256.678000000005,13256.678000000005,5383.84666666667,Furniture,Tables,not always,Standard Class,180,Tops White Computer Printout Paper,20
LW-17125,Liz Willingham,Norwich,East,Consumer,23901.299999999992,5,Repeated,3635.1089999999995,3635.1089999999995,4780.259999999998,Furniture,Furnishings,not always,First Class,60,Wilson Jones Impact Binders,20
LW-17215,Luke Weiss,Pasadena,West,Consumer,70557.36,13,Repeated,,12538.942000000005,5427.489230769231,Office Supplies,Binders,not always,First Class,180,Xerox 23,20
MA-17560,Matt Abelman,Houston,Central,Home Office,67488.09000000003,19,Repeated,,19178.338000000018,3552.0047368421065,Office Supplies,Paper,not always,Second Class,270,Xerox 207,20
MA-17995,Michelle Arnett,Watertown,East,Home Office,44526.76,10,Repeated,5078.575999999998,5078.575999999998,4452.676,Furniture,Chairs,not always,Standard Class,140,"Situations Contoured Folding Chairs, 4/Set",20
MB-17305,Maria Bertelson,Akron,East,Consumer,28800.519999999997,19,Repeated,,4386.816999999997,1515.816842105263,Furniture,Furnishings,not always,Standard Class,120,Xerox 227,20
MB-18085,Mick Brown,Vineland,East,Consumer,28369.260000000028,13,Repeated,,2307.2740000000017,2182.2507692307713,Office Supplies,Binders,not always,Standard Class,110,Wilson Jones Century Plastic Molded Ring Binders,20
MC-17275,Marc Crier,Lafayette,South,Consumer,36804.43999999994,15,Repeated,,6867.796000000004,2453.629333333329,Furniture,Chairs,not always,Standard Class,140,Xerox 218,20
MC-17425,Mark Cousins,Mobile,South,Corporate,81443.00000000003,9,Repeated,,34697.85099999998,9049.222222222226,Furniture,Furnishings,not always,Standard Class,90,Xerox 1909,20
MC-17575,Matt Collins,Cincinnati,East,Consumer,26053.919999999984,15,Repeated,,4278.427000000003,1736.927999999999,Office Supplies,Paper,not always,Standard Class,120,Xerox 1891,20
MC-17590,Matt Collister,Perth Amboy,East,Corporate,34700.669999999984,10,Repeated,,7151.696000000008,3470.066999999998,Furniture,Furnishings,not always,Standard Class,200,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",20
MC-17605,Matt Connell,Detroit,Central,Corporate,32515.63999999999,14,Repeated,,3415.2069999999976,2322.5457142857135,Office Supplies,Storage,not always,Standard Class,140,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",20
MC-17635,Matthew Clasen,Saint Louis,Central,Corporate,15003.679999999998,6,Repeated,,-5377.777999999993,2500.6133333333332,Office Supplies,Binders,not always,Second Class,90,Xerox 1971,20
MC-17845,Michael Chen,Jackson,South,Consumer,64028.64000000002,12,Repeated,,10010.790000000008,5335.720000000002,Furniture,Furnishings,not always,Standard Class,100,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",20
MC-18100,Mick Crebagga,El Paso,Central,Consumer,34942.00000000004,18,Repeated,,-1096.0510000000008,1941.2222222222242,Furniture,Furnishings,not always,Standard Class,270,Xerox 231,20
MC-18130,Mike Caudle,Monroe,South,Corporate,30714.759999999973,9,Repeated,,2185.3260000000014,3412.751111111108,Office Supplies,Paper,not always,Standard Class,170,Xerox 218,20
MD-17350,Maribeth Dona,Fayetteville,South,Consumer,50059.59999999994,12,Repeated,,-4000.127999999999,4171.633333333329,Office Supplies,Binders,not always,Standard Class,190,Wilson Jones Active Use Binders,20
MD-17860,Michael Dominguez,Indianapolis,Central,Corporate,22950.35999999999,9,Repeated,,392.5780000000001,2550.039999999999,Furniture,Furnishings,not always,Standard Class,70,SAFCO Boltless Steel Shelving,20
ME-17320,Maria Etezadi,Columbus,South,Home Office,169525.76000000007,19,Repeated,,23754.576000000015,8922.408421052634,Technology,Phones,not always,Standard Class,250,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",20
ME-17725,Max Engle,Aurora,West,Consumer,37572.10399999996,15,Repeated,,1393.4980000000003,2504.806933333331,Office Supplies,Binders,not always,Standard Class,100,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20
ME-18010,Michelle Ellison,San Francisco,West,Corporate,13350.879999999996,6,Repeated,,1097.3160000000003,2225.146666666666,Office Supplies,Binders,not always,Standard Class,80,Ibico Plastic and Wire Spiral Binding Combs,20
MF-17665,Maureen Fritzler,Toledo,East,Corporate,13220.929999999991,9,Repeated,,-2230.6550000000007,1468.9922222222212,Furniture,Furnishings,not always,Standard Class,130,Xerox 216,20
MF-18250,Monica Federle,Los Angeles,West,Corporate,34126.639999999985,9,Repeated,,8968.319999999994,3791.8488888888874,Office Supplies,Paper,not always,Standard Class,130,Xerox 1957,20
MG-17650,Matthew Grinstein,Philadelphia,East,Home Office,62602.160000000025,13,Repeated,,6594.316000000014,4815.550769230771,Technology,Phones,not always,Standard Class,220,Xerox 1993,20
MG-17680,Maureen Gastineau,Newark,East,Home Office,46064.87999999998,7,Repeated,,388.6759999999998,6580.6971428571405,Office Supplies,Paper,always,Same Day,120,Xerox 227,20
MG-17695,Maureen Gnade,Buffalo,East,Consumer,23229.559999999994,5,Repeated,,-7749.492999999993,4645.911999999998,Office Supplies,Appliances,not always,Standard Class,100,Maxell 4.7GB DVD+R 5/Pack,20
MG-17875,Michael Grace,New York City,East,Home Office,24743.01999999999,9,Repeated,,-9370.143000000007,2749.224444444443,Furniture,Furnishings,not always,Standard Class,40,Xerox 214,20
MG-17890,Michael Granlund,Clinton,East,Home Office,15440.319999999992,17,Repeated,,3482.7919999999995,908.2541176470584,Office Supplies,Fasteners,not always,Standard Class,250,"White Envelopes, White Envelopes with Clear Poly Window",20
MG-18145,Mike Gockenbach,Philadelphia,East,Consumer,52322.44999999999,7,Repeated,,-344.90400000000005,7474.635714285713,Technology,Phones,not always,Standard Class,130,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",20
MG-18205,Mitch Gastineau,Jacksonville,South,Corporate,334.78,2,Repeated,,-24.906000000000006,167.39,Furniture,Furnishings,always,Second Class,40,Stackable Trays,20
MH-17290,Marc Harrigan,Los Angeles,West,Home Office,47540.49999999999,11,Repeated,,455.2040000000008,4321.863636363636,Office Supplies,Binders,not always,Standard Class,120,Xerox 1898,20
MH-17440,Mark Haberlin,New York City,East,Corporate,6792.839999999999,6,Repeated,740.0810000000002,740.0810000000002,1132.1399999999999,Office Supplies,Binders,not always,Standard Class,70,Newell 326,20
MH-17455,Mark Hamilton,Jacksonville,South,Consumer,46541.16,14,Repeated,,9615.326000000008,3324.3685714285716,Furniture,Chairs,not always,Standard Class,90,Xerox 1884,20
MH-17620,Matt Hagelstein,San Francisco,West,Corporate,25055.999999999964,8,Repeated,,2447.224000000001,3131.9999999999955,Office Supplies,Binders,not always,Standard Class,100,Zipper Ring Binder Pockets,20
MH-17785,Maya Herman,Lindenhurst,East,Corporate,25981.360000000015,11,Repeated,,3431.6880000000006,2361.9418181818196,Office Supplies,Storage,not always,First Class,80,Xerox 1899,20
MH-18025,Michelle Huthwaite,Seattle,West,Consumer,59060.13999999988,9,Repeated,,9431.594,6562.237777777765,Office Supplies,Paper,not always,First Class,90,Xerox 231,20
MH-18115,Mick Hernandez,Chester,East,Home Office,110061.85999999999,18,Repeated,,3419.491999999988,6114.547777777777,Furniture,Furnishings,not always,Standard Class,360,Xerox 1915,20
MJ-17740,Max Jones,Seattle,West,Consumer,126414.92000000006,14,Repeated,,21091.05800000002,9029.637142857147,Office Supplies,Binders,not always,Standard Class,140,iHome FM Clock Radio with Lightning Dock,20
MK-17905,Michael Kennedy,Manchester,East,Corporate,42117.95999999997,15,Repeated,,-8539.352000000014,2807.863999999998,Office Supplies,Binders,not always,Standard Class,230,Xerox 23,20
MK-18160,Mike Kennedy,Jacksonville,South,Consumer,18105.91999999998,7,Repeated,,4779.418000000003,2586.559999999997,Office Supplies,Paper,not always,Standard Class,200,Xerox 23,20
ML-17395,Marina Lichtenstein,Los Angeles,West,Corporate,34268.61999999999,14,Repeated,,8832.583999999997,2447.7585714285706,Office Supplies,Binders,not always,Standard Class,250,Wilson Jones data.warehouse D-Ring Binders with DublLock,20
ML-17410,Maris LaWare,Fairfield,East,Consumer,49662.70000000004,11,Repeated,,-4065.9539999999984,4514.7909090909125,Furniture,Chairs,not always,Standard Class,240,Xerox 191,20
ML-17755,Max Ludwig,Suffolk,South,Home Office,41438.279999999984,14,Repeated,,8190.224000000027,2959.8771428571417,Office Supplies,Labels,not always,Standard Class,240,Xerox 222,20
ML-18040,Michelle Lonsdale,Albuquerque,West,Corporate,14841.640000000005,6,Repeated,,2774.3240000000023,2473.6066666666675,Office Supplies,Binders,not always,Standard Class,80,WD My Passport Ultra 2TB Portable External Hard Drive,20
ML-18265,Muhammed Lee,Seattle,West,Consumer,3244.64,4,Repeated,853.2960000000007,853.2960000000007,811.16,Technology,Accessories,not always,First Class,40,Sony 64GB Class 10 Micro SDHC R40 Memory Card,20
MM-17260,Magdelene Morse,Wilmington,East,Consumer,24910.85999999996,7,Repeated,,3054.4400000000032,3558.69428571428,Furniture,Furnishings,not always,Standard Class,90,Hon 2111 Invitation Series Straight Table,20
MM-17920,Michael Moore,San Francisco,West,Consumer,73801.30000000003,19,Repeated,,1088.0960000000007,3884.278947368423,Furniture,Tables,not always,Standard Class,190,Spiral Phone Message Books with Labels by Adams,20
MM-18055,Michelle Moray,Seattle,West,Consumer,46138.7000000001,14,Repeated,,-11713.721999999983,3295.6214285714354,Office Supplies,Binders,not always,Second Class,200,Wilson Jones Custom Binder Spines & Labels,20
MM-18280,Muhammed MacIntyre,Quincy,Central,Corporate,14836.340000000013,17,Repeated,,1692.9859999999999,872.7258823529419,Office Supplies,Paper,not always,First Class,100,Xerox 203,20
MN-17935,Michael Nguyen,Dallas,Central,Consumer,43605.160000000025,10,Repeated,,5504.77,4360.516000000002,Office Supplies,Paper,not always,Second Class,100,Tennsco Double-Tier Lockers,20
MO-17500,Mary O'Rourke,New York City,East,Consumer,18277.260000000013,7,Repeated,,1126.7859999999998,2611.0371428571448,Furniture,Bookcases,not always,Second Class,50,Maxell 4.7GB DVD+RW 3/Pack,20
MO-17800,Meg O'Connel,New York City,East,Home Office,33740.53999999995,16,Repeated,,3386.874000000005,2108.783749999997,Furniture,Furnishings,not always,Standard Class,160,Xerox 216,20
MO-17950,Michael Oakman,Dallas,Central,Consumer,3085.76,4,Repeated,,-1640.148000000002,771.44,Technology,Accessories,always,Standard Class,80,Kingston Digital DataTraveler 16GB USB 2.0,20
MP-17470,Mark Packer,New York City,East,Home Office,52011.73999999999,11,Repeated,,9207.175000000003,4728.339999999999,Furniture,Bookcases,not always,First Class,130,Xerox 205,20
MP-17965,Michael Paige,Lawrence,East,Corporate,79672.83999999998,18,Repeated,,12763.125999999986,4426.268888888888,Office Supplies,Binders,not always,Second Class,240,Zipper Ring Binder Pockets,20
MP-18175,Mike Pelletier,Laguna Niguel,West,Home Office,84513.80000000009,16,Repeated,,5782.079999999999,5282.112500000006,Office Supplies,Binders,not always,Standard Class,190,Xerox 1951,20
MR-17545,Mathew Reese,Philadelphia,East,Home Office,11407.560000000003,6,Repeated,,3162.806000000003,1901.2600000000004,Office Supplies,Binders,not always,First Class,70,Iris Project Case,20
MS-17365,Maribeth Schnelling,Detroit,Central,Consumer,144616.91999999995,17,Repeated,,15459.69999999999,8506.87764705882,Office Supplies,Binders,not always,Standard Class,270,Wilson SignalBoost 841262 DB PRO Amplifier Kit,20
MS-17530,MaryBeth Skach,San Diego,West,Consumer,8945.760000000002,6,Repeated,,1653.610000000002,1490.9600000000003,Furniture,Furnishings,not always,Same Day,60,Xerox 1986,20
MS-17710,Maurice Satty,Mesa,West,Consumer,31014.939999999995,10,Repeated,,4541.367000000002,3101.4939999999997,Office Supplies,Binders,not always,Second Class,110,Xerox 212,20
MS-17770,Maxwell Schwartz,New York City,East,Consumer,58758.51999999994,14,Repeated,,6639.777999999998,4197.037142857139,Office Supplies,Paper,not always,Standard Class,280,Xerox 219,20
MS-17830,Melanie Seite,Laredo,Central,Consumer,7001.520000000001,7,Repeated,,279.4440000000001,1000.217142857143,Furniture,Furnishings,not always,Standard Class,60,"Bush Andora Conference Table, Maple/Graphite Gray Finish",20
MS-17980,Michael Stewart,Dallas,Central,Corporate,16629.99999999998,11,Repeated,,941.8720000000021,1511.8181818181802,Office Supplies,Paper,not always,Standard Class,160,Xerox 1956,20
MT-17815,Meg Tillman,Scottsdale,West,Consumer,57802.7800000001,12,Repeated,,10180.135999999993,4816.898333333342,Office Supplies,Paper,not always,Standard Class,160,Xerox 214,20
MT-18070,Michelle Tran,Los Angeles,West,Home Office,22985.868000000006,7,Repeated,,425.75400000000013,3283.6954285714296,Office Supplies,Binders,not always,Standard Class,120,iHome FM Clock Radio with Lightning Dock,20
MV-17485,Mark Van Huff,Arlington,South,Consumer,30814.399999999998,17,Repeated,,3629.6879999999974,1812.6117647058823,Office Supplies,Paper,not always,Standard Class,100,Xerox 1885,20
MV-18190,Mike Vittorini,New York City,East,Consumer,32286.479999999963,13,Repeated,5360.662,5360.662,2483.5753846153816,Office Supplies,Paper,not always,Standard Class,120,Xerox 1975,20
MW-18220,Mitch Webber,New York City,East,Consumer,56533.56000000008,11,Repeated,,12720.857999999995,5139.414545454552,Technology,Accessories,not always,Standard Class,70,Sterilite Officeware Hinged File Box,20
MW-18235,Mitch Willingham,Virginia Beach,South,Corporate,71738.52000000002,3,Repeated,18815.13299999999,18815.13299999999,23912.840000000007,Technology,Machines,not always,Standard Class,20,Bady BDG101FRU Card Printer,20
MY-17380,Maribeth Yedwab,Parker,West,Corporate,45085.700000000026,14,Repeated,,6382.422000000004,3220.4071428571447,Office Supplies,Binders,not always,Standard Class,240,Xerox 201,20
MY-18295,Muhammed Yedwab,Grapevine,Central,Corporate,61174.03999999992,20,Repeated,,-6402.834,3058.701999999996,Office Supplies,Binders,not always,Standard Class,300,Xerox 1962,20
